name,address,drug
서초삼성약국,서울특별시 서초구 서초대로74길 23 102호 (서초동),비판텐
서초아트약국,"서울특별시 서초구 반포대로 58 201동 12호 (서초동, 서초아트자이상가)",비판텐
서현약국,서울특별시 용산구 이촌로 200 지히1층 104호 (이촌동),비판텐
서현온누리약국,서울특별시 중구 퇴계로 61 (남창동),비판텐
석계태평양약국,"서울특별시 노원구 화랑로 321 (월계동, 1층)",비판텐
선경약국,"서울특별시 영등포구 국제금융로2길 24 (여의도동,SK증권지하)",비판텐
선릉수정약국,"서울특별시 강남구 선릉로 510 1층 (삼성동, 오성빌딩)",비판텐
선릉타워약국,"서울특별시 강남구 테헤란로 326 (역삼동, 역삼아이타워)B1층",비판텐
선릉타워약국,"서울특별시 강남구 테헤란로 326 , 지하1층 선릉타워약국",비판텐
선우약국,"서울특별시 은평구 은평로 52 (신사동, 명성빌딩)",비판텐
선화온누리약국,서울특별시 영등포구 도신로58길 17 (신길동),비판텐
성대약국,서울특별시 동작구 성대로 11 (상도동),비판텐
성락약국,서울특별시 관악구 쑥고개로 86 (봉천동),비판텐
성모약국,서울특별시 강서구 화곡로 313 (화곡동),비판텐
성모제일약국,서울특별시 영등포구 여의대방로62길 2 (신길동),비판텐
성문약국,"서울특별시 금천구 한내로 69-15 1317-107호 (독산동, 주공아파트)",비판텐
성보약국,서울특별시 관악구 남부순환로208길 10 (봉천동),비판텐
성심약국,서울특별시 구로구 경인로20길 6 104호 (오류동),비판텐
성심약국,"서울특별시 송파구 마천로 190 (오금동, 청전빌딩 104호)",비판텐
성우약국,서울특별시 영등포구 여의대로 24 (여의도동),비판텐
성은약국,"서울특별시 성동구 상원길 59 (성수동1가, 쌍용아파트(상가B))",비판텐
성조약국,서울특별시 송파구 동남로 136 (문정동),비판텐
성지약국,서울특별시 중랑구 공릉로12가길 52 (묵동),비판텐
성진약국,서울특별시 종로구 창경궁로 271-1 (혜화동),비판텐
세검정약국,"서울특별시 종로구 세검정로6길 104 ,1층 우측호 세검정약국",비판텐
세계로약국,서울특별시 강북구 도봉로 253 (수유동),비판텐
세계로약국,"서울특별시 광진구 아차산로 219 (화양동, 삼영빌딩)",비판텐
세계로약국,서울특별시 노원구 상계로 119 (상계동),비판텐
세계로약국,서울특별시 동작구 상도로 206 (상도동),비판텐
세계로약국,서울특별시 마포구 월드컵북로 347 1층 (상암동),비판텐
세계로약국,서울특별시 서초구 동작대로 38 (방배동),비판텐
세계로약국,서울특별시 은평구 불광로 54 (불광동),비판텐
세계로온누리약국,"서울특별시 구로구 경인로 643 1층 (신도림동, 동아2차아파트상가)",비판텐
세계약국,"서울특별시 중구 남대문로 72 바-2호 (남대문로2가, 명동지하쇼핑센터)",비판텐
세곡리엔약국,서울특별시 강남구 헌릉로570길 34 1층 108호 (세곡동),비판텐
세란약국,서울특별시 서대문구 연세로 39 (창천동),비판텐
세브레스약국,서울특별시 용산구 대사관로 56 (한남동),비판텐
세븐약국,"서울특별시 서초구 서초대로 240 지하1층 B02호 (서초동, 서초동 동일하이빌)",비판텐
세영약국,서울특별시 광진구 뚝섬로27길 65 (자양동) 1층,비판텐
세종로약국,서울특별시 영등포구 여의대방로 197 (신길동),비판텐
센츄럴팜약국,서울특별시 중구 한강대로 405 2층 (봉래동2가),비판텐
소나무약국,서울특별시 노원구 노원로 330 롯데마트중계점 지하 1층,비판텐
소나무약국,서울특별시 마포구 월드컵북로 402 (상암동) 소나무약국,비판텐
소나무약국,"서울특별시 송파구 중대로 80 (문정동, 롯데마트 지1층)",비판텐
소담약국,"서울특별시 노원구 상계로1길 14-11 A동 103호 (상계동, 하이웰빙상가)",비판텐
소라약국,서울특별시 광진구 면목로 132 1층 (중곡동),비판텐
소망약국,서울특별시 도봉구 마들로 691 (도봉동),비판텐
소망약국,"서울특별시 동작구 신대방1가길 38 105동 3층 307호 (신대방동, 동작상떼빌아파트)",비판텐
소망약국,서울특별시 성북구 정릉로 322 (정릉동),비판텐
소명약국,서울특별시 서대문구 모래내로15길 68 (남가좌동),비판텐
소백약국,서울특별시 송파구 양산로 12 세신거여훼밀리타운 1층 107호 소백약국,비판텐
소생약국,서울특별시 서대문구 응암로 81 1층 (북가좌동),비판텐
소아건강약국,서울특별시 용산구 청파로93길 5 1층 (서계동),비판텐
소아제일약국,"서울특별시 용산구 청파로 383-8 (서계동, 청운가든)",비판텐
소원약국,서울특별시 강북구 도봉로 205 (미아동),비판텐
소은약국,"서울특별시 강남구 도산대로50길 9 1층 (논현동, 청석빌딩)",비판텐
소호약국,서울특별시 강남구 논현로 848 1층 (신사동),비판텐
소화약국,서울특별시 서초구 방배로 87 (방배동) 1층 소화약국,비판텐
솔벗약국,서울특별시 서대문구 세검정로 72 (홍제동),비판텐
솔빛동양약국,"서울특별시 강남구 언주로30길 10 , 1층 110호 (도곡동, 현대비전21)",비판텐
솔빛약국,서울특별시 은평구 갈현로 253 (갈현동),비판텐
솔샘약국,서울특별시 강북구 솔샘로 295-1 (미아동),비판텐
솔샘우리약국,서울특별시 강북구 솔샘로 203 1층,비판텐
송도약국,서울특별시 강북구 도봉로 343 (수유동),비판텐
송정약국,서울특별시 중랑구 면목로 495 1층 (상봉동),비판텐
송파24약국,"서울특별시 송파구 송파대로 111, 202동 161호 (문정동, 파크하비오)",비판텐
송파그랜드약국,서울특별시 송파구 문정로4길 14 1층 (문정동),비판텐
송파미소약국,서울특별시 송파구 올림픽로35길 10 상가B동 3층 308-1호,비판텐
송파새길약국,"서울특별시 송파구 송파대로 145 , 1층 108호 (문정동, 문정 오벨리스크)",비판텐
송파제일약국,"서울특별시 송파구 동남로 217 1층 (가락동, 동희빌딩)",비판텐
송파태양약국,서울특별시 송파구 백제고분로48길 22 (방이동),비판텐
송파프라자약국,서울특별시 송파구 가락로 112 (석촌동),비판텐
수도약국,서울특별시 종로구 인사동길 40 (관훈동),비판텐
수락100세약국,서울특별시 노원구 동일로 1673 (상계동),비판텐
수락프라자약국,서울특별시 노원구 동일로 1669 (상계동),비판텐
수려한약국,"서울특별시 마포구 월드컵북로 137 1층 2호 (성산동, 씨에스타워)",비판텐
수명산약국,서울특별시 강서구 수명로 68-11 발산타워107호 (내발산동),비판텐
수서역약국,서울특별시 강남구 광평로 270 수서역 339-111호 (수서동),비판텐
수약국,"서울특별시 금천구 시흥대로 201 , 지하1층",비판텐
수약국,서울특별시 마포구 월드컵로 151 1층 (망원동),비판텐
수약국,서울특별시 용산구 백범로 283 (효창동),비판텐
수약국,"서울특별시 종로구 종로 33 지하1층 B104호 (청진동, 그랑서울)",비판텐
수온누리약국,서울특별시 영등포구 선유로 63 (문래동6가),비판텐
수유대학약국,"서울특별시 강북구 삼양로 431-1 (수유동, 수유대학약국)",비판텐
수유온누리약국,서울특별시 강북구 도봉로 324 (번동),비판텐
수유태평양약국,서울특별시 강북구 도봉로67길 34 (미아동),비판텐
수유프라자약국,서울특별시 강북구 덕릉로 42 1층 (수유동),비판텐
수인약국,"서울특별시 동대문구 장한로 119 3층 305호 (장안동, 삼성쉐르빌빌딩)",비판텐
수인옵티마약국,서울특별시 영등포구 영등포로 32 (양평동2가),비판텐
수정약국,서울특별시 양천구 중앙로 276 (신정동),비판텐
수정약국,서울특별시 중구 장충단로 195 (쌍림동),비판텐
수정프라자약국,서울특별시 영등포구 양평로22길 7 (양평동5가),비판텐
수태평양약국,서울특별시 구로구 고척로 144 1층(고척동),비판텐
수프라자약국,"서울특별시 송파구 거마로 61 1층 (마천동, 강동중앙의원)",비판텐
숙명온누리약국,"서울특별시 용산구 청파로47길 66 (청파동2가, 중하빌딩)",비판텐
숭인다모아약국,서울특별시 종로구 지봉로8길 54 (숭인동),비판텐
숭인약국,서울특별시 강북구 도봉로 59 1층 (미아동),비판텐
스마일약국,서울특별시 동작구 장승배기로 110-1 (노량진동),비판텐
스마일약국,"서울특별시 성북구 보문로 180 1층 (삼선동4가, 삼선동빌딩)",비판텐
스마일온누리약국,서울특별시 성동구 뚝섬로 377 (성수동2가),비판텐
스마트약국,서울특별시 송파구 오금로 508 스타빌딩 1층,비판텐
스마트온누리약국,"서울특별시 서초구 강남대로53길 7 , 1층 101호 (서초동, 강남애니타워)",비판텐
스카이약국,"서울특별시 강서구 하늘길 38 (방화동,롯데마트김포공항지점지하2층약국코너)",비판텐
스타약국,"서울특별시 구로구 경인로 572 (구로동, 스타팰리스)",비판텐
스타약국,"서울특별시 성북구 동소문로 92 1층 (동소문동5가, 강윤빌딩)",비판텐
스타온누리약국,"서울특별시 강동구 아리수로50길 50 4층 405,406,407호 (고덕동, 고덕래미안힐스테이트)",비판텐
스타온누리약국,서울특별시 광진구 동일로 174,비판텐
스타온누리약국,"서울특별시 성북구 동소문로 14-1 1층 (동소문동2가, 로석빌딩)",비판텐
시민당약국,서울특별시 강동구 양재대로 1479 (길동),비판텐
시민약국,서울특별시 종로구 자하문로 2 (적선동),비판텐
시온약국,서울특별시 용산구 독서당로 67 (한남동),비판텐
시원약국,"서울특별시 강북구 오패산로 413, 1층 (번동)",비판텐
시장약국,서울특별시 구로구 경인로47길 126 (고척동),비판텐
시티약국,서울특별시 송파구 올림픽로 116 1층 (잠실동),비판텐
시티온누리약국,서울특별시 송파구 송파대로 366 1층,비판텐
시티온누리약국,"서울특별시 용산구 한강대로 283 (갈월동, 시티파크타워)",비판텐
신금호약국,"서울특별시 성동구 행당로 1 1층 (금호동1가, 로타리빌딩)",비판텐
신길프라자약국,"서울특별시 영등포구 도신로 120 (신길동,신영빌딩 1층)",비판텐
신논현비비약국,"서울특별시 강남구 강남대로 476 , 지하2층 (논현동, urbanhive)",비판텐
신대방수연약국,서울특별시 동작구 신대방2길 1 (신대방동),비판텐
신도림제일약국,서울특별시 구로구 새말로 110 구로동,비판텐
신도약국,"서울특별시 구로구 중앙로 60 (고척동, 강산메디칼프라자)",비판텐
신동아약국,"서울특별시 노원구 마들로3길 15 (월계동, 이마트월계점)",비판텐
신동화약국,서울특별시 종로구 종로 267-1 (종로6가),비판텐
신등원약국,서울특별시 중구 수표로 9 (충무로2가),비판텐
신림수약국,"서울특별시 관악구 신림로 352 1층 (신림동, 연빌딩)",비판텐
신명성약국,서울특별시 서초구 서래로8길 1 (반포동),비판텐
신방화약국,"서울특별시 강서구 양천로 128 103호 (방화동, 한림리첸빌)",비판텐
신백구약국,서울특별시 광진구 군자로 86-1 (군자동),비판텐
신백제약국,서울특별시 종로구 종로 243 1층,비판텐
신보명약국,서울특별시 동대문구 천호대로79길 66 (장안동),비판텐
신분당약국,"서울특별시 강남구 강남대로 396 23호 (역삼동, 신분당선 강남역내)",비판텐
신사스타약국,서울특별시 서초구 강남대로 621 1층,비판텐
신사약국,서울특별시 강남구 도산대로 109 1층 101호 (신사동),비판텐
신사온누리약국,서울특별시 강남구 강남대로 600 1층 (논현동),비판텐
신사프라자약국,서울특별시 은평구 갈현로 16 (신사동),비판텐
신서대문대학약국,"서울특별시 종로구 경교장1길 1 1,2층 (교남동)",비판텐
신성림약국,서울특별시 성동구 마조로 24 (행당동),비판텐
신성심약국,서울특별시 관악구 관악로 205 1층 (봉천동),비판텐
신세계약국,서울특별시 영등포구 시흥대로 675 (대림동),비판텐
신세계약국,서울특별시 용산구 장문로 94 (보광동),비판텐
신세계약국,서울특별시 종로구 종로 124-1 (종로3가),비판텐
신세기약국,"서울특별시 서초구 신반포로 219 8동 106호 (잠원동, 반포쇼핑)",비판텐
신세명약국,서울특별시 동작구 서달로 163 (흑석동),비판텐
신세명약국,"서울특별시 영등포구 도림로 209 105호 (신길동, 미성상가)",비판텐
신승보약국,서울특별시 광진구 뚝섬로24길 11 (자양동),비판텐
신아산약국,서울특별시 송파구 강동대로7길 4 1층 (풍납동),비판텐
신아산약국,"서울특별시 종로구 종로 255-2 , 1층 (종로5가)",비판텐
신연세약국,서울특별시 강동구 고덕로 88,비판텐
신오약국,서울특별시 서초구 강남대로61길 7 1층 (서초동),비판텐
신용산수약국,"서울특별시 용산구 한강대로 109 용성비즈텔 지하2층 233,227호 (한강로2가)",비판텐
신용산수약국,"서울특별시 용산구 한강대로 109 (한강로2가, 용성비즈텔) 제지2층 제227호, 233호 신용산수약국",비판텐
신우성약국,서울특별시 용산구 한강대로77길 10 (갈월동),비판텐
신월우리약국,"서울특별시 양천구 월정로 51 104호 (신월동, 청송프라임)",비판텐
신정릉우리약국,"서울특별시 성북구 보국문로 43 103호 (정릉동, 야원빌딩)",비판텐
신종로약국,서울특별시 동대문구 왕산로 261 1층 (청량리동),비판텐
신중앙약국,서울특별시 동작구 흑석로 103 (흑석동),비판텐
신중앙약국,서울특별시 중구 퇴계로 436 (신당동),비판텐
신진약국,서울특별시 용산구 우사단로 2-1 1층 104호 (보광동),비판텐
신천지약국,서울특별시 동작구 만양로 86 (노량진동),비판텐
신청사구내약국,"서울특별시 서초구 반포대로 217 지하1층 (반포동, 조달청사별관동)",비판텐
신통일약국,서울특별시 강북구 한천로123길 14 (번동),비판텐
신풍시장약국,"서울특별시 영등포구 가마산로 433-1 1층 1호 (신길동, SG메디피움)",비판텐
신풍약국,서울특별시 영등포구 신길로 36-1 (신길동),비판텐
신프라자약국,서울특별시 도봉구 덕릉로 251 1층 (창동),비판텐
신현대약국,"서울특별시 강남구 압구정로 151 ,2동 1층 9호",비판텐
신화약국,서울특별시 관악구 관악로 153 (봉천동),비판텐
신흥약국,서울특별시 노원구 공릉로 323 1층 (하계동),비판텐
심지약국,"서울특별시 양천구 오목로 197 1층 (신정동, 이스트만빌딩)",비판텐
싱싱약국,서울특별시 강남구 선릉로 567 1층 일부호 (역삼동),비판텐
싱싱약국,"서울특별시 강서구 양천로 556 103호 (등촌동, 강서메디칼센터)",비판텐
쌍문상록수약국,"서울특별시 도봉구 해등로26길 7 (쌍문동, 우진빌딩 110,116호)",비판텐
아가페온누리약국,"서울특별시 성북구 정릉로 274 , 1층(정릉동, 신용제이비인후과)",비판텐
아람약국,"서울특별시 영등포구 여의대방로 87 1층 (신길동, 대신빌딩)",비판텐
아로마약국,서울특별시 강남구 역삼로 243 1층 (역삼동),비판텐
아름다운달과별약국,"서울특별시 은평구 통일로 855-8 (갈현동, 연신내진원와이타운)",비판텐
아름다운약국,"서울특별시 마포구 마포대로24길 56 1층 (아현동, 보령빌딩)",비판텐
아름다운약국,"서울특별시 성북구 길음로 33 , 상가B동 지하 17~19호 (길음동, 길음뉴타운)",비판텐
아름다운우리약국,서울특별시 강남구 논현로 327 (역삼동),비판텐
아름솔약국,"서울특별시 구로구 경인로53길 15 (구로동, 중앙유통단지)",비판텐
아산메디칼약국,서울특별시 송파구 강동대로 61 (풍납동),비판텐
아이메디칼약국,서울특별시 성북구 동소문로46길 18 삼전솔하임3차 101호,비판텐
아이사랑약국,"서울특별시 금천구 시흥대로 214 401호 (시흥동, 비즈메드빌딩)",비판텐
아이사랑태평양약국,서울특별시 구로구 새말로 15 삼전솔하임 1층,비판텐
아이약국,서울특별시 강남구 삼성로 712 지하1층 (청담동),비판텐
아이약국,"서울특별시 동대문구 장한로32길 19 105동 102호 (장안동, 삼성리치캐슬)",비판텐
아이조은약국,"서울특별시 강남구 삼성로 620 ,2층(삼성동,블래스톤라조트)",비판텐
아임약국,"서울특별시 서초구 강남대로 439 1층 102호 (서초동, 유화빌딩)",비판텐
아침햇살약국,"서울특별시 구로구 시흥대로 561 (구로동, 동해빌딩)",비판텐
아카데미약국,"서울특별시 동작구 보라매로5가길 16 515호 (신대방동, 아카데미타워)",비판텐
아크로비스타약국,"서울특별시 서초구 서초중앙로 188 지하1층 지하에이-132호 (서초동, 아크로비스타)",비판텐
아현종로약국,서울특별시 마포구 굴레방로9길 2 1층 (아현동),비판텐
아현파란문약국,"서울특별시 서대문구 신촌로35길 10 지하1층 B417호 (북아현동, e편한세상신촌4단지)",비판텐
안국온누리약국,서울특별시 강북구 한천로 1058 (수유동),비판텐
안생약국,서울특별시 마포구 와우산로 22 1층 (상수동),비판텐
안일약국,서울특별시 동작구 성대로 76 (상도동),비판텐
암사조은온누리약국,"서울특별시 강동구 고덕로 133 상가동 511호 (암사동, 강동롯데캐슬퍼스트아파트)",비판텐
압구정길약국,"서울특별시 강남구 압구정로 130 1층 101호 (신사동, 종화빌딩)",비판텐
압구정길약국,"서울특별시 강남구 압구정로 130 , 1층 101호",비판텐
압구정프라자온누리약국,"서울특별시 강남구 논현로 857 1층 (신사동, 계룡빌딩 )",비판텐
애오개약국,"서울특별시 마포구 마포대로 204 103호 (아현동, 마포에스케이허브)",비판텐
애플약국,서울특별시 송파구 올림픽로 119 잠실파인애플상가 제3에이 12-1호 (잠실동),비판텐
약산약국,서울특별시 영등포구 도신로 208 (신길동),비판텐
약수태평양약국,서울특별시 동작구 장승배기로 7 (상도동),비판텐
약수하나약국,"서울특별시 중구 다산로 111 1층 (신당동, 한미빌딩)",비판텐
양재메디칼약국,서울특별시 서초구 동산로 64 (양재동),비판텐
양재프라자약국,"서울특별시 서초구 강남대로 224 1층 104호 (양재동, 한신휴플러스)",비판텐
양지약국,"서울특별시 용산구 이촌로 248 11동 103-1호 (이촌동, 한강맨션)",비판텐
양천뿌리약국,"서울특별시 양천구 지양로 74 ,1층,3호(신월동)",비판텐
어울림온누리약국,"서울특별시 성동구 독서당로40길 39 211호 (옥수동, 어울림상가동)",비판텐
엄마손약국,서울특별시 동작구 동작대로29길 69 201호 (사당동),비판텐
엄마약국,"서울특별시 영등포구 대림로29길 19 1층 (대림동, 대화빌딩)",비판텐
에버그린약국,서울특별시 강북구 한천로 1000 (번동),비판텐
에벤에셀온누리약국,"서울특별시 금천구 금하로 720 202호 (시흥동, 에벤에셀프라자)",비판텐
에이스약국,서울특별시 강서구 화곡로 197 에이스약국,비판텐
에이스약국,"서울특별시 구로구 디지털로 285 104호 (구로동, 에이스트윈타워1차)",비판텐
에이스약국,"서울특별시 중구 세종대로 136 1층 (무교동, 파이낸스빌딩)",비판텐
에이스온누리약국,서울특별시 서초구 방배로 76 1층 (방배동),비판텐
에이엔씨약국,서울특별시 강남구 도산대로 204 1층 (논현동),비판텐
에이트약국,"서울특별시 서초구 강남대로 423 ,1층2층(서초동,한승빌딩)",비판텐
엔씨약국,서울특별시 강서구 강서로56길 17 지하1층 (등촌동),비판텐
엔젤약국,"서울특별시 강서구 양천로 476 (등촌동, 금부빌딩) 4층 402호 엔젤약국",비판텐
엔젤팜약국,서울특별시 강북구 삼양로19길 59 104호 대선빌딩딩,비판텐
엘림약국,서울특별시 관악구 신림로 322 (신림동),비판텐
여의도대학약국,"서울특별시 영등포구 63로 45 상가 19,20,21호(여의도동, 여의도시범아파트)",비판텐
여의도성모약국,"서울특별시 영등포구 63로 45 (여의도동, 여의도시범아파트)",비판텐
여의도약국,"서울특별시 영등포구 여의나루로 40 (여의도동, 여의도역 지하1층 1,2번 출입구 쪽 개찰구 옆)",비판텐
여의도점부츠약국,서울특별시 영등포구 국제금융로 10 지하2층 207호 (여의도동),비판텐
역삼생생약국,"서울특별시 강남구 역삼로17길 64 , 1층 3호",비판텐
역삼이화약국,서울특별시 강남구 논현로 340 1층 (역삼동),비판텐
역삼태평양약국,서울특별시 강남구 논현로 564 1층 (역삼동),비판텐
연세약국,서울특별시 중구 남대문로 5 84-11 연세재단세브란스빌딩 1층,비판텐
연세정약국,"서울특별시 성북구 화랑로 201 (장위동, 대영치과)",비판텐
연세참사랑약국,서울특별시 노원구 동일로 992 101호 (공릉동),비판텐
연세현약국,서울특별시 노원구 한글비석로 436-1,비판텐
연신내메디칼약국,"서울특별시 은평구 연서로 246 104호 (불광동, 타워크리닉)",비판텐
연신종로약국,"서울특별시 은평구 연서로32길 3 (불광동, 남재빌딩)",비판텐
연합약국,서울특별시 중구 퇴계로 120 1층 (남산동1가),비판텐
연희위드팜약국,서울특별시 서대문구 성산로 521 (대신동),비판텐
열린대학약국,서울특별시 강북구 숭인로 63-1 1층 (미아동),비판텐
열린약국,서울특별시 구로구 고척로 142-1 (고척동),비판텐
열린약국,"서울특별시 동작구 보라매로5길 23 지하1층 B117호 (신대방동, 삼성보라매옴니타워)",비판텐
열린약국,서울특별시 송파구 가락로 166 1층 (송파동),비판텐
열린약국,"서울특별시 종로구 종로 204 1,2층 (종로4가)",비판텐
열린약국,"서울특별시 중구 청계천로 400 지하2층 (황학동, 롯데캐슬베네치아아파트)",비판텐
열린온누리약국,"서울특별시 노원구 공릉로 173 1층 (공릉동, 메디홈즈빌딩)",비판텐
영등포21세기온누리약국,서울특별시 영등포구 당산로36길 12 (당산동4가),비판텐
영등포시장약국,서울특별시 영등포구 영중로 62 1층 (영등포동5가),비판텐
영민약국,서울특별시 성동구 성수일로10길 32 (성수동2가),비판텐
영민약국,서울특별시 양천구 목동동로 430 (목동),비판텐
영보서초프라자약국,서울특별시 서초구 방배로 88 1층 (방배동),비판텐
영약국,"서울특별시 송파구 송파대로 345 , 1A 501호",비판텐
영한약국,"서울특별시 서대문구 충정로 71 ,영한약국",비판텐
예닮약국,서울특별시 금천구 시흥대로 403 (독산동),비판텐
예사랑약국,"서울특별시 용산구 이촌로 352 103호 (용산동6가, 신동아쇼핑)",비판텐
예솔약국,"서울특별시 중구 청파로 464 103동 207호 (중림동, 브라운스톤서울)",비판텐
예약국,"서울특별시 강서구 공항대로41길 75 108호 (등촌동, 경원프라자)",비판텐
예원약국,서울특별시 관악구 쑥고개로 110 1층 2호,비판텐
예원약국,"서울특별시 서대문구 독립문로14길 3 102호 (냉천동, 돈의문센트레빌상가)",비판텐
예은약국,서울특별시 종로구 진흥로 456 1층 (구기동),비판텐
예일약국,서울특별시 광진구 구의로 23 (구의동),비판텐
오금중앙약국,서울특별시 송파구 위례성대로20길 33 (오금동),비판텐
오렌지약국,서울특별시 강남구 도산대로 124 1층 일부호 (논현동),비판텐
오렌지약국,서울특별시 관악구 관악로 168 1층 111호,비판텐
오렌지약국,"서울특별시 중구 을지로 100 지하1층 (을지로2가, 파인에비뉴)",비판텐
오렌지온누리약국,서울특별시 송파구 오금로11길 37 101호 (방이동),비판텐
오로라온누리약국,서울특별시 동대문구 서울시립대로 92 1층 (전농동),비판텐
오류온누리약국,서울특별시 구로구 경인로 201 (오류동),비판텐
오약국,"서울특별시 도봉구 마들로 645 1층 (방학동, 롯데마트)",비판텐
오월애약국,"서울특별시 강동구 천호대로 1107 102호 (길동, SK허브)",비판텐
옥광약국,서울특별시 영등포구 대림로 247 (대림동),비판텐
온누리강변프라자약국,"서울특별시 광진구 광나루로56길 5 ,1층 107호,108호,109호(구의동) 온누리강변프라자약국",비판텐
온누리건강약국,서울특별시 강서구 곰달래로 271 (화곡동),비판텐
온누리극동약국,서울특별시 광진구 아차산로 552 (광장동),비판텐
온누리대광약국,서울특별시 영등포구 도림로38길 4 (대림동),비판텐
온누리대산약국,서울특별시 관악구 시흥대로 566 (신림동),비판텐
온누리대웅약국,서울특별시 송파구 마천로 345 1층 (마천동),비판텐
온누리메디칼약국,서울특별시 광진구 아차산로 220 (자양동),비판텐
온누리미소약국,"서울특별시 마포구 월드컵로 29 지하2층 (합정동, JH빌딩)",비판텐
온누리백제약국,"서울특별시 구로구 고척로 212 102호 (고척동, 오토젠빌딩)",비판텐
온누리봄빛약국,서울특별시 송파구 양산로10길 4 (거여동),비판텐
온누리사랑의약국,서울특별시 구로구 구로동로15길 17 (구로동),비판텐
온누리삼선약국,서울특별시 강동구 동남로81길 50 (고덕동),비판텐
온누리센터원약국,"서울특별시 중구 을지로5길 26 (수하동, 미래에셋센터원빌딩 지하1층)",비판텐
온누리약국,"서울특별시 노원구 상계로5길 12 112호, 113호 (상계동, 동양메이저상가)",비판텐
온누리옥산약국,서울특별시 송파구 동남로 141 (가락동),비판텐
온누리유미숙약국,서울특별시 양천구 목동로 185 (신정동),비판텐
온누리제일,서울특별시 강남구 강남대로 478 (논현동),비판텐
온누리조은약국,"서울특별시 양천구 곰달래로5길 30 (신월동, 은성아파트)",비판텐
온누리진호약국,서울특별시 성북구 돌곶이로 36-1 (석관동),비판텐
온누리평안약국,"서울특별시 영등포구 양평로24길 9 (양평동5가, 한신아파트)",비판텐
온누리한라약국,"서울특별시 구로구 구일로10길 49 (구로동, 다원그린빌)",비판텐
온새미약국,"서울특별시 서초구 방배로 223, 1층 1호 (방배동)",비판텐
온유약국,서울특별시 종로구 종로 205 (종로5가),비판텐
올리브약국,"서울특별시 동대문구 장한로 130 1층 105호 (장안동, 장안빌딩)",비판텐
올리브약국,서울특별시 마포구 신촌로 88 1층 (노고산동),비판텐
올리브약국,서울특별시 은평구 응암로 308 (응암동),비판텐
옵티마e-편한약국,"서울특별시 성북구 삼양로13길 45 401호 (길음동, 길음뉴타운,e편한세상 대림상가)",비판텐
옵티마건강약국,서울특별시 구로구 경인로 315 (개봉동),비판텐
옵티마건강약국,"서울특별시 노원구 동일로204가길 34 110호 (중계동, 씨앤미빌딩)",비판텐
옵티마네오프라자약국,"서울특별시 강북구 도봉로 352 102호 (번동, 효성네오인텔리안)",비판텐
옵티마대우미약국,서울특별시 성북구 성북로2길 8 1층,비판텐
옵티마미소약국,"서울특별시 강남구 논현로 570 1층 일부호 (역삼동, 여송빌딩)",비판텐
옵티마상도약국,"서울특별시 동작구 상도로53길 6 1층 (상도동, 순현빌딩)",비판텐
옵티마서울약국,"서울특별시 중구 한강대로 416 1층 9-1호 (남대문로5가, 서울스퀘어)",비판텐
옵티마세란약국,"서울특별시 광진구 자양로13길 47 1층 (자양동, 욱영빌딩)",비판텐
옵티마시민약국,서울특별시 성북구 보문로 93 1층 (보문동5가),비판텐
옵티마자양미소약국,서울특별시 광진구 뚝섬로 606 (자양동),비판텐
옵티마자이약국,"서울특별시 서초구 사평대로45길 10-25 2동 109-2호 (반포동, 베리타스타운)",비판텐
옵티마하나약국,"서울특별시 송파구 올림픽로51길 30 (풍납동, 대아(아)상가 1층14호)",비판텐
왕약국,서울특별시 성동구 광나루로 323 (송정동),비판텐
왕자약국,서울특별시 중구 다산로36길 11 (신당동),비판텐
외대조은약국,서울특별시 동대문구 휘경로 10 1층 (이문동),비판텐
요나약국,서울특별시 강북구 솔샘로 254 (미아동),비판텐
용강약국,서울특별시 동작구 노량진로26길 13 (본동),비판텐
용약국,서울특별시 마포구 신촌로 102-1 1층 (노고산동),비판텐
용약국,서울특별시 용산구 대사관로24길 6 한남동,비판텐
용한약국,"서울특별시 강서구 허준로 47 상가동 105호 (가양동, 가양2단지아파트)",비판텐
우리네약국,"서울특별시 중구 동호로10길 30 103호,104호 (신당동, 약수하이츠 상가동)",비판텐
우리대한약국,서울특별시 강북구 도봉로81길 3 1층,비판텐
우리들약국,"서울특별시 강동구 올림픽로 781, 101호 (암사동)",비판텐
우리들약국,서울특별시 강북구 오현로 190 (번동),비판텐
우리들약국,서울특별시 관악구 난곡로 198 (신림동),비판텐
우리들약국,"서울특별시 노원구 월계로 370 103호, 104호 (월계동, 희성프라자)",비판텐
우리들약국,서울특별시 마포구 동교로 203 1층 (동교동),비판텐
우리들약국,"서울특별시 서초구 서초중앙로 230 105호 (반포동, 동화반포프라자빌딩)",비판텐
우리들약국,서울특별시 은평구 연서로 35 1층 (역촌동),비판텐
우리들약국,서울특별시 중랑구 신내로 50-3 (신내동),비판텐
우리선약국,"서울특별시 강동구 동남로49길 21-15 1,지1층 (둔촌동)",비판텐
우리안약국,서울특별시 영등포구 영신로34길 5 1층,비판텐
우리약국,"서울특별시 금천구 시흥대로 211 ,105호",비판텐
우리약국,서울특별시 송파구 오금로 404 (가락동),비판텐
우리약국,서울특별시 용산구 한강대로23길 55 아이파크몰 리빙파크 6층 218호 (한강로3가),비판텐
우리온누리약국,"서울특별시 강남구 남부순환로397길 57 1층 1호 (대치동, 대치메디칼센터)",비판텐
우리온누리약국,서울특별시 동작구 노량진로 155 (노량진동),비판텐
